"assay_id","standard_value","standard_units","canonical_smiles","tid","pref_name","organism"
774754,1365.000000000000000000000000000000,nM,[Cl-].CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,155,Dopamine transporter,Homo sapiens
774754,1033.800000000000000000000000000000,nM,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,155,Dopamine transporter,Homo sapiens
774754,14911.000000000000000000000000000000,nM,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,155,Dopamine transporter,Homo sapiens
774754,2208.000000000000000000000000000000,nM,CC(=O)Oc1ccc(cc1)C(c2ccc(OC(=O)C)cc2)c3ccccn3,155,Dopamine transporter,Homo sapiens
774754,19015.000000000000000000000000000000,nM,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,155,Dopamine transporter,Homo sapiens
774754,2181.000000000000000000000000000000,nM,Oc1c(Cl)cc(Cl)cc1Sc2cc(Cl)cc(Cl)c2O,155,Dopamine transporter,Homo sapiens
774754,245.000000000000000000000000000000,nM,S(Sc1nc2ccccc2s1)c3nc4ccccc4s3,155,Dopamine transporter,Homo sapiens
774754,2684.600000000000000000000000000000,nM,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,155,Dopamine transporter,Homo sapiens
774754,243.000000000000000000000000000000,nM,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(c3ccccc3)c4ccccc4,155,Dopamine transporter,Homo sapiens
774754,998.000000000000000000000000000000,nM,COc1ccc(CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(F)cc5)cc1,155,Dopamine transporter,Homo sapiens
774754,1649.000000000000000000000000000000,nM,CCCCCCCCCc1ccc(O)cc1,155,Dopamine transporter,Homo sapiens
774754,8491.000000000000000000000000000000,nM,CCCCCCCCc1ccc(O)cc1,155,Dopamine transporter,Homo sapiens
774754,2505.000000000000000000000000000000,nM,CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3,155,Dopamine transporter,Homo sapiens
774754,5521.000000000000000000000000000000,nM,CCOC(=O)C1=C(COCCN)NC(=C(C1c2ccccc2Cl)C(=O)OC)C,155,Dopamine transporter,Homo sapiens
774754,1687.000000000000000000000000000000,nM,CC(O)COC[C@@H]1OC[C@H]2O[C@@H]3[C@@H](O)[C@H](O)[C@@H](O[C@H]3COCC(C)O)O[C@@H]4[C@@H](O)[C@H](O)[C@@H](O[C@H]4COCC(C)O)O[C@@H]5[C@@H](O)[C@H](O)[C@@H](O[C@H]5COCC(C)O)O[C@@H]6[C@@H](O)[C@H](O)[C@@H](O[C@H]6COCC(C)O)O[C@@H]7[C@@H](O)[C@H](O)[C@@H](O[C@H]7COCC(C)O)O[C@@H]8[C@@H](O)[C@H](O)[C@@H](O[C@H]8COCC(C)O)O[C@@H]9[C@@H](O)[C@H](O)[C@@H](O[C@H]9COCC(C)O)O[C@@H]1[C@H]2O,155,Dopamine transporter,Homo sapiens
774754,1969.000000000000000000000000000000,nM,Clc1cc(Cl)c(OCC#CI)cc1Cl,155,Dopamine transporter,Homo sapiens
774754,98.700000000000000000000000000000,nM,CC(C)(C)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4,155,Dopamine transporter,Homo sapiens
774754,4069.000000000000000000000000000000,nM,[Cl-].CN(C)c1ccc(cc1)C(=C2C=CC(=[N+](C)C)C=C2)c3ccc(cc3)N(C)C,155,Dopamine transporter,Homo sapiens
774754,835.000000000000000000000000000000,nM,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,155,Dopamine transporter,Homo sapiens
774754,6905.000000000000000000000000000000,nM,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,155,Dopamine transporter,Homo sapiens
774754,584.000000000000000000000000000000,nM,Fc1ccc(cc1)C(N2CCN(C\C=C\c3ccccc3)CC2)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
774754,2053.000000000000000000000000000000,nM,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,155,Dopamine transporter,Homo sapiens
774754,13551.000000000000000000000000000000,nM,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c3ccccc3)C(=O)O)cc1)c4ccccn4,155,Dopamine transporter,Homo sapiens
774754,559.000000000000000000000000000000,nM,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,155,Dopamine transporter,Homo sapiens
774754,8633.000000000000000000000000000000,nM,CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c2ccc(Cl)cc2,155,Dopamine transporter,Homo sapiens
774754,16918.000000000000000000000000000000,nM,Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,155,Dopamine transporter,Homo sapiens
774754,931.000000000000000000000000000000,nM,CN(C)CC[C@@H](c1ccc(Cl)cc1)c2ccccn2,155,Dopamine transporter,Homo sapiens
774754,678.000000000000000000000000000000,nM,CN1CCC[C@@H]1CCO[C@](C)(c2ccccc2)c3ccc(Cl)cc3,155,Dopamine transporter,Homo sapiens
774754,188.000000000000000000000000000000,nM,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4COc5ccccc5O4,155,Dopamine transporter,Homo sapiens
774754,763.000000000000000000000000000000,nM,CN1CCN(CC1)C(c2ccccc2)c3ccccc3,155,Dopamine transporter,Homo sapiens
774754,4800.000000000000000000000000000000,nM,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c3cc(I)cc(I)c3O,155,Dopamine transporter,Homo sapiens
774754,2431.000000000000000000000000000000,nM,Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)(F)F,155,Dopamine transporter,Homo sapiens
774754,4637.000000000000000000000000000000,nM,CCN(CC)C(=S)SSC(=S)N(CC)CC,155,Dopamine transporter,Homo sapiens
774754,5581.000000000000000000000000000000,nM,Clc1ccccc1C(c2ccccc2)(c3ccccc3)n4ccnc4,155,Dopamine transporter,Homo sapiens
774754,3879.000000000000000000000000000000,nM,Clc1ccc2C(=C3CCNCC3)c4ncccc4CCc2c1,155,Dopamine transporter,Homo sapiens
774754,155.000000000000000000000000000000,nM,CC(CCc1ccc(O)cc1)NCCc2ccc(O)c(O)c2,155,Dopamine transporter,Homo sapiens
774754,1071.000000000000000000000000000000,nM,CC\C(=C(\CC)/c1ccc(O)cc1)\c2ccc(O)cc2,155,Dopamine transporter,Homo sapiens
774754,784.000000000000000000000000000000,nM,CCN(CC)CCOc1ccc(cc1)\C(=C(\Cl)/c2ccccc2)\c3ccccc3,155,Dopamine transporter,Homo sapiens
774754,2245.000000000000000000000000000000,nM,CN(C)CCOC(c1ccccc1)c2ccccc2.CN3C(=O)N(C)c4nc(Cl)[nH]c4C3=O,155,Dopamine transporter,Homo sapiens
774754,2643.000000000000000000000000000000,nM,CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,155,Dopamine transporter,Homo sapiens
774754,1641.000000000000000000000000000000,nM,C(\C=C\c1ccccc1)N2CCN(CC2)C(c3ccccc3)c4ccccc4,155,Dopamine transporter,Homo sapiens
774754,2746.000000000000000000000000000000,nM,CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13,155,Dopamine transporter,Homo sapiens
774754,6842.000000000000000000000000000000,nM,C[C@]12Cc3cnoc3C=C1CC[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4CC[C@@]5(O)C#C,155,Dopamine transporter,Homo sapiens
774754,845.000000000000000000000000000000,nM,COc1ccccc1OCCNCC(O)COc2cccc3[nH]c4ccccc4c23,155,Dopamine transporter,Homo sapiens
774754,6279.000000000000000000000000000000,nM,[Br-].CCCCCCCCCCCCCCCC[n+]1ccccc1,155,Dopamine transporter,Homo sapiens
774754,14884.000000000000000000000000000000,nM,CS(=O)(=O)Nc1ccc(cc1Oc2ccccc2)[N+](=O)[O-],155,Dopamine transporter,Homo sapiens
774754,6232.000000000000000000000000000000,nM,COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3cccs3,155,Dopamine transporter,Homo sapiens
774754,672.000000000000000000000000000000,nM,Fc1ccc(cc1)[C@@H]2CCNC[C@H]2COc3ccc4OCOc4c3,155,Dopamine transporter,Homo sapiens
774754,3159.000000000000000000000000000000,nM,NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(=N)N)cc1,155,Dopamine transporter,Homo sapiens
774754,1868.000000000000000000000000000000,nM,CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2,155,Dopamine transporter,Homo sapiens
774754,521.300000000000000000000000000000,nM,NC1=NC(=O)C(O1)c2ccccc2,155,Dopamine transporter,Homo sapiens
774754,18636.000000000000000000000000000000,nM,N1c2ccccc2Sc3ccccc13,155,Dopamine transporter,Homo sapiens
774754,879.000000000000000000000000000000,nM,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,155,Dopamine transporter,Homo sapiens
774754,1678.000000000000000000000000000000,nM,CNCCC=C1c2ccccc2CCc3ccccc13,155,Dopamine transporter,Homo sapiens
774754,2655.500000000000000000000000000000,nM,Clc1ccc(CO\N=C(/Cn2ccnc2)\c3ccc(Cl)cc3Cl)c(Cl)c1,155,Dopamine transporter,Homo sapiens
774754,15525.000000000000000000000000000000,nM,Cc1c(O)cccc1C(=O)N[C@@H](CSc2ccccc2)[C@H](O)CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C,155,Dopamine transporter,Homo sapiens
774754,85.500000000000000000000000000000,nM,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c2ccccc2,155,Dopamine transporter,Homo sapiens
774754,1735.000000000000000000000000000000,nM,CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,155,Dopamine transporter,Homo sapiens
774754,2910.000000000000000000000000000000,nM,CNCCCC12CCC(c3ccccc13)c4ccccc24,155,Dopamine transporter,Homo sapiens
774754,10104.000000000000000000000000000000,nM,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,155,Dopamine transporter,Homo sapiens
774754,1701.000000000000000000000000000000,nM,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)c(Cl)c1,155,Dopamine transporter,Homo sapiens
774754,1832.000000000000000000000000000000,nM,NC(=O)C[S+]([O-])C(c1ccccc1)c2ccccc2,155,Dopamine transporter,Homo sapiens
774754,63.000000000000000000000000000000,nM,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@H]3[C@H]1Cc4cn(C)c5cccc3c45,155,Dopamine transporter,Homo sapiens
774754,4455.200000000000000000000000000000,nM,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]3C[C@@H](C\C=C(/C)\[C@@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C\6/CO[C@@H]7[C@H](O)C(=C[C@@H](C(=O)O3)[C@]67O)C)O2.CO[C@H]8C[C@H](O[C@H]9[C@H](C)O[C@H](C[C@@H]9OC)O[C@H]%10[C@@H](C)\C=C\C=C\%11/CO[C@@H]%12[C@H](O)C(=C[C@@H](C(=O)O[C@H]%13C[C@@H](C\C=C\%10/C)O[C@@]%14(CC[C@H](C)[C@H](O%14)C(C)C)C%13)[C@]%11%12O)C)O[C@@H](C)[C@@H]8O,155,Dopamine transporter,Homo sapiens
774754,2601.000000000000000000000000000000,nM,CC(C)(O)c1ccccc1CC[C@@H](SCC2(CC(=O)O)CC2)c3cccc(\C=C\c4ccc5ccc(Cl)cc5n4)c3,155,Dopamine transporter,Homo sapiens
774754,2757.000000000000000000000000000000,nM,CN(C)CCN(Cc1cccs1)c2ccccn2,155,Dopamine transporter,Homo sapiens
774754,1607.000000000000000000000000000000,nM,CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(=O)N,155,Dopamine transporter,Homo sapiens
774754,2884.000000000000000000000000000000,nM,Cc1oncc1C(=O)Nc2ccc(cc2)C(F)(F)F,155,Dopamine transporter,Homo sapiens
774754,23517.000000000000000000000000000000,nM,CC(=O)N1CCN(CC1)c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2,155,Dopamine transporter,Homo sapiens
774754,1001.000000000000000000000000000000,nM,ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl,155,Dopamine transporter,Homo sapiens
774754,62191.000000000000000000000000000000,nM,N[C@@H]1[C@H]2CN(C[C@@H]12)c3nc4N(C=C(C(=O)O)C(=O)c4cc3F)c5ccc(F)cc5F,155,Dopamine transporter,Homo sapiens
774754,8098.000000000000000000000000000000,nM,Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1,155,Dopamine transporter,Homo sapiens
774754,13352.000000000000000000000000000000,nM,Cc1c(C)c2OC(C)(CN3CCN(CC3)c4cc(nc(n4)N5CCCC5)N6CCCC6)CCc2c(C)c1O,155,Dopamine transporter,Homo sapiens
774754,2376.000000000000000000000000000000,nM,CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1,155,Dopamine transporter,Homo sapiens
774754,1841.000000000000000000000000000000,nM,CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,155,Dopamine transporter,Homo sapiens
774754,1726.000000000000000000000000000000,nM,Clc1ccc(CSC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,155,Dopamine transporter,Homo sapiens
774754,32.400000000000000000000000000000,nM,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c3ccccc13,155,Dopamine transporter,Homo sapiens
774754,2570.000000000000000000000000000000,nM,CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1,155,Dopamine transporter,Homo sapiens
774754,35097.000000000000000000000000000000,nM,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(=O)N)NC(=O)c4ccc5ccccc5n4,155,Dopamine transporter,Homo sapiens
774754,632.000000000000000000000000000000,nM,CC(C)CC(N(C)C)C1(CCC1)c2ccc(Cl)cc2,155,Dopamine transporter,Homo sapiens
774754,5472.000000000000000000000000000000,nM,CC(C)N1CCN(CC1)c2ccc(OC[C@H]3CO[C@@](Cn4cncn4)(O3)c5ccc(Cl)cc5Cl)cc2,155,Dopamine transporter,Homo sapiens
774754,255.000000000000000000000000000000,nM,CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,155,Dopamine transporter,Homo sapiens
774754,1869.000000000000000000000000000000,nM,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,155,Dopamine transporter,Homo sapiens
785488,2800.000000000000000000000000000000,nM,Cc1cnc(COc2ccc(cc2)c3nn(CCF)cc3c4ccncc4)c(C)c1,155,Dopamine transporter,Homo sapiens
785488,870.000000000000000000000000000000,nM,COc1ccc(COc2ccc(cc2)c3nn(CCF)cc3c4ccncc4)nc1,155,Dopamine transporter,Homo sapiens
804674,6300.000000000000000000000000000000,nM,Cl.COc1cc(OC(C)C)cc(c1)S(=O)(=O)c2ccc3[C@@H]4CCNC[C@@H]4Oc3c2,155,Dopamine transporter,Homo sapiens
809993,102.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3ccc(cc3)c4occc4,155,Dopamine transporter,Homo sapiens
809993,272.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3ccc(cc3)c4cccs4,155,Dopamine transporter,Homo sapiens
809993,3000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3ccc(cc3)c4cccn4C,155,Dopamine transporter,Homo sapiens
809993,3000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3ccc(cc3)c4nccs4,155,Dopamine transporter,Homo sapiens
809993,10000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3cccc(c3)c4occc4,155,Dopamine transporter,Homo sapiens
809993,10000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3cccc(c3)c4cccs4,155,Dopamine transporter,Homo sapiens
809993,3000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3cccc(c3)c4cccn4C,155,Dopamine transporter,Homo sapiens
809993,3000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3cccc(c3)c4nccs4,155,Dopamine transporter,Homo sapiens
809993,3000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3cnc(s3)c4cccc(Br)c4,155,Dopamine transporter,Homo sapiens
809993,349.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3oc4ccccc4c3,155,Dopamine transporter,Homo sapiens
809993,3000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3oc4ccccc4n3,155,Dopamine transporter,Homo sapiens
809993,1000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3nc4ccccc4s3,155,Dopamine transporter,Homo sapiens
809993,13.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3cc4ccccc4s3,155,Dopamine transporter,Homo sapiens
809993,336.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3cc4ccccc4[nH]3,155,Dopamine transporter,Homo sapiens
809993,3000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3cccs3,155,Dopamine transporter,Homo sapiens
809993,3000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3occc3,155,Dopamine transporter,Homo sapiens
809993,3000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3cccn3C,155,Dopamine transporter,Homo sapiens
809993,3000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3nccs3,155,Dopamine transporter,Homo sapiens
809993,3000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3oc(cc3)c4ccccc4,155,Dopamine transporter,Homo sapiens
809993,3000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3ccc(s3)c4ccccc4,155,Dopamine transporter,Homo sapiens
809993,3000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1O2)c3ccc(c4ccccc4)n3C,155,Dopamine transporter,Homo sapiens
809993,3000.000000000000000000000000000000,nM,O=C1C2=C(CC3CCC2O3)c4cc5ccccc5n14,155,Dopamine transporter,Homo sapiens
809993,139.000000000000000000000000000000,nM,COC(=O)[C@@H]1C2CCC(C[C@H]1c3ccc(cc3)c4occc4)O2,155,Dopamine transporter,Homo sapiens
809993,356.000000000000000000000000000000,nM,COC(=O)[C@@H]1C2CCC(C[C@H]1c3ccc(cc3)c4cccs4)O2,155,Dopamine transporter,Homo sapiens
809993,1000.000000000000000000000000000000,nM,COC(=O)[C@@H]1C2CCC(C[C@H]1c3ccc(cc3)c4cccn4C)O2,155,Dopamine transporter,Homo sapiens
809993,1000.000000000000000000000000000000,nM,COC(=O)[C@@H]1C2CCC(C[C@H]1c3ccc(cc3)c4nccs4)O2,155,Dopamine transporter,Homo sapiens
809993,64.000000000000000000000000000000,nM,COC(=O)[C@@H]1C2CCC(C[C@@H]1c3ccc(cc3)c4occc4)O2,155,Dopamine transporter,Homo sapiens
809993,1000.000000000000000000000000000000,nM,COC(=O)[C@@H]1C2CCC(C[C@@H]1c3ccc(cc3)c4cccn4C)O2,155,Dopamine transporter,Homo sapiens
809993,1000.000000000000000000000000000000,nM,COC(=O)[C@@H]1C2CCC(C[C@H]1c3cccc(c3)c4occc4)O2,155,Dopamine transporter,Homo sapiens
809993,1000.000000000000000000000000000000,nM,COC(=O)[C@@H]1C2CCC(C[C@H]1c3cccc(c3)c4cccs4)O2,155,Dopamine transporter,Homo sapiens
809993,1000.000000000000000000000000000000,nM,COC(=O)[C@@H]1C2CCC(C[C@@H]1c3cccc(c3)c4cccn4C)O2,155,Dopamine transporter,Homo sapiens
809993,1000.000000000000000000000000000000,nM,COC(=O)[C@H]1C2CCC(C[C@H]1c3cccc(c3)c4nccs4)O2,155,Dopamine transporter,Homo sapiens
809993,39.000000000000000000000000000000,nM,COC(=O)[C@H]1C2CCC(C[C@H]1c3oc4ccccc4c3)O2,155,Dopamine transporter,Homo sapiens
809993,9.000000000000000000000000000000,nM,COC(=O)[C@@H]1C2CCC(C[C@H]1c3cc4ccccc4s3)O2,155,Dopamine transporter,Homo sapiens
809993,18.000000000000000000000000000000,nM,COC(=O)[C@H]1C2CCC(C[C@@H]1c3cc4ccccc4s3)O2,155,Dopamine transporter,Homo sapiens
809993,350.000000000000000000000000000000,nM,COC(=O)[C@H]1C2CCC(C[C@H]1c3cc4ccccc4[nH]3)O2,155,Dopamine transporter,Homo sapiens
809993,110.000000000000000000000000000000,nM,COC(=O)[C@@H]1C2CCC(C[C@@H]1c3cc4ccccc4[nH]3)O2,155,Dopamine transporter,Homo sapiens
809993,370.000000000000000000000000000000,nM,COC(=O)[C@H]1C2CCC(C[C@@H]1c3cc4ccccc4[nH]3)O2,155,Dopamine transporter,Homo sapiens
809993,487.000000000000000000000000000000,nM,COC(=O)[C@H]1C2CCC(C[C@H]1c3ccc(s3)c4ccccc4)O2,155,Dopamine transporter,Homo sapiens
809993,1000.000000000000000000000000000000,nM,COC(=O)[C@H]1C2CCC(C[C@H]1c3oc(cc3)c4ccccc4)O2,155,Dopamine transporter,Homo sapiens
809993,1000.000000000000000000000000000000,nM,COC(=O)[C@H]1C2CCC(C[C@@H]1c3cccs3)O2,155,Dopamine transporter,Homo sapiens
809993,1000.000000000000000000000000000000,nM,COC(=O)[C@@H]1C2CCC(C[C@H]1c3cccs3)O2,155,Dopamine transporter,Homo sapiens
809993,1720.000000000000000000000000000000,nM,C1CC2OC1CC(=C2)c3cccc4ccccc34,155,Dopamine transporter,Homo sapiens
809993,20.000000000000000000000000000000,nM,C1CC2OC1CC(=C2)c3ccc4ccccc4c3,155,Dopamine transporter,Homo sapiens
809993,40000.000000000000000000000000000000,nM,C1CC2OC1CC(=C2)c3ccc4cc5ccccc5cc4c3,155,Dopamine transporter,Homo sapiens
827277,689.000000000000000000000000000000,nM,OC(CCN1CCC(=CC1)Cc2ccccc2)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
827277,564.000000000000000000000000000000,nM,OC(CCN1CCC(O)(Cc2ccccc2)CC1)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
827277,346.000000000000000000000000000000,nM,COc1ccc2cc(ccc2c1Cl)C(O)CCN3CCC(=CC3)Cc4ccccc4,155,Dopamine transporter,Homo sapiens
827277,566.000000000000000000000000000000,nM,OC(CCN1CCC(=CC1)Cc2ccccc2)c3csc4ccccc34,155,Dopamine transporter,Homo sapiens
827277,491.000000000000000000000000000000,nM,OC(CCN1CCC(=CC1)Cc2ccccc2)c3cc4ccccc4s3,155,Dopamine transporter,Homo sapiens
827277,159.000000000000000000000000000000,nM,Cl.Clc1ccc(cc1Cl)[C@]23CNC[C@H]2C3,155,Dopamine transporter,Homo sapiens
834029,2000.000000000000000000000000000000,nM,OCc1ccc(cn1)c2cccc3OC[C@H](Cc23)NC(=O)c4ccc(OCC(F)(F)F)nc4,155,Dopamine transporter,Homo sapiens
863323,148.000000000000000000000000000000,nM,Cl.Fc1cc(ccc1Cl)C(Oc2ccccc2)C3CNC3,155,Dopamine transporter,Homo sapiens
863323,54.000000000000000000000000000000,nM,Cl.Clc1ccc(OC(C2CNC2)c3ccc4ccccc4c3)cc1Cl,155,Dopamine transporter,Homo sapiens
863323,35.000000000000000000000000000000,nM,Cl.C1NCC1C(Oc2ccccc2)c3ccc4ccccc4c3,155,Dopamine transporter,Homo sapiens
863323,72.000000000000000000000000000000,nM,Cl.CCCOC(C1CNC1)c2ccc3ccccc3c2,155,Dopamine transporter,Homo sapiens
863323,32.000000000000000000000000000000,nM,Cl.CCCOC(C1CNC1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens
863323,190.000000000000000000000000000000,nM,Cl.Cl.Fc1ccc(cc1)C(OCCN2CCN(CCCc3ccccc3)CC2)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
863323,1150.000000000000000000000000000000,nM,CNCCC(Oc1ccccc1OC)c2ccccc2,155,Dopamine transporter,Homo sapiens
863323,18400.000000000000000000000000000000,nM,Cl.CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,155,Dopamine transporter,Homo sapiens
879331,36350.000000000000000000000000000000,nM,COc1ccc(cc1)[C@@H](CN(C)C)[Si]2(O)CCCCC2,155,Dopamine transporter,Homo sapiens
879331,5270.000000000000000000000000000000,nM,COc1ccc(cc1)[C@H](CN(C)C)[Si]2(O)CCCCC2,155,Dopamine transporter,Homo sapiens
879331,2630.000000000000000000000000000000,nM,COc1ccc(cc1)C(CN(C)C)[Si]2(O)CCCCC2,155,Dopamine transporter,Homo sapiens
879331,6670.000000000000000000000000000000,nM,COc1ccc(cc1)[C@@H](CN(C)C)C2(O)CCCCC2,155,Dopamine transporter,Homo sapiens
879331,19600.000000000000000000000000000000,nM,COc1ccc(cc1)[C@H](CN(C)C)C2(O)CCCCC2,155,Dopamine transporter,Homo sapiens
879331,4430.000000000000000000000000000000,nM,COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2,155,Dopamine transporter,Homo sapiens
879500,1.930000000000000000000000000000,nM,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1c3ccc(C)cc3)N2CC#CCF,155,Dopamine transporter,Homo sapiens
879502,3.260000000000000000000000000000,nM,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1c3ccc(C)cc3)N2CC#CCF,155,Dopamine transporter,Homo sapiens
934615,5270.000000000000000000000000000000,nM,COc1ccc(cc1)[C@H](CN(C)C)[Si]2(O)CCCCC2,155,Dopamine transporter,Homo sapiens
934615,2630.000000000000000000000000000000,nM,COc1ccc(cc1)C(CN(C)C)[Si]2(O)CCCCC2,155,Dopamine transporter,Homo sapiens
934615,4430.000000000000000000000000000000,nM,COc1ccc(cc1)[C@@H](CN(C)C)C2(O)CCCCC2,155,Dopamine transporter,Homo sapiens
946917,290.000000000000000000000000000000,nM,CN1CCc2c(C1)cccc2C(=O)NCC3(CCCCC3)N4CCN(CC4)c5ccccc5,155,Dopamine transporter,Homo sapiens
951581,1000.000000000000000000000000000000,nM,FC(F)(F)c1cc(COCC2(CCNCC2)c3ccccc3)cc(c1)C(F)(F)F,155,Dopamine transporter,Homo sapiens
959036,660.000000000000000000000000000000,nM,CNC[C@H]1CCC[C@H]1c2ccc3[nH]cc(C#N)c3c2,155,Dopamine transporter,Homo sapiens
959036,750.000000000000000000000000000000,nM,CNC[C@@H]1CCC[C@H]1c2ccc3[nH]cc(C#N)c3c2,155,Dopamine transporter,Homo sapiens
964155,2.600000000000000000000000000000,nM,C1CCN(CC1)C2(CCCCC2)c3cc4ccccc4s3,155,Dopamine transporter,Homo sapiens
965141,32359.370000000000000000000000000000,nM,COc1ccc2[nH]cc(CCN(CC=C)CC=C)c2c1,155,Dopamine transporter,Homo sapiens
965141,1862.090000000000000000000000000000,nM,CC(N)Cc1c[nH]c2ccccc12,155,Dopamine transporter,Homo sapiens
